# G2 Apollo unanchored-function provenance census; regenerated by tools/analyze_g2_apollo_unanchored_census.py
entry	body_start	body_end_exclusive	envelope_bytes	official_opaque_bytes	bucket	evidence	confidence	detail
0x00513070	0x00513070	0x0051308A	26	26	first-party	closed-module-manifest	high	function-map manifest g2-thread-input
0x0051308A	0x0051308A	0x005130A6	28	28	first-party	closed-module-manifest	high	function-map manifest g2-thread-input
0x005130A6	0x005130A6	0x005130C0	26	26	first-party	closed-module-manifest	high	function-map manifest g2-thread-input
0x005130C0	0x005130C0	0x005130DC	28	28	first-party	closed-module-manifest	high	function-map manifest g2-thread-input
0x005133DA	0x005133DA	0x00513404	42	42	first-party	closed-module-manifest	high	function-map manifest g2-thread-input
0x00513404	0x00513404	0x0051341A	22	22	first-party	closed-module-manifest	high	function-map manifest g2-thread-input
0x0051357C	0x0051357C	0x005135D2	86	86	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005135D2	0x005135D2	0x005135E0	14	14	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x00513748	0x00513748	0x00513780	56	56	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x00513780	0x00513780	0x005137B8	56	56	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005137B8	0x005137B8	0x005137C2	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x005137C4	0x005137C4	0x005137DE	26	26	investigation-required-no-evidence	none	none	no closed-world evidence
0x005137DE	0x005137DE	0x0051381A	60	60	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051381A	0x0051381A	0x00513850	54	54	investigation-required-no-evidence	none	none	references peripheral registers
0x00513850	0x00513850	0x0051388E	62	62	investigation-required-no-evidence	none	none	no closed-world evidence
0x005138A4	0x005138A4	0x00513924	128	128	investigation-required-no-evidence	none	none	no closed-world evidence
0x00513924	0x00513924	0x00513E2E	1290	1290	investigation-required-no-evidence	none	none	no closed-world evidence
0x00513E2E	0x00513E2E	0x0052296A	60220	0	rejected-oversized-envelope	analyzer-artifact	high	envelope exceeds the 16,384-byte trust cap; mixed data region
0x00513E4C	0x00513E4C	0x00513E56	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x00513E56	0x00513E56	0x00513E6E	24	24	investigation-required-no-evidence	none	none	no closed-world evidence
0x00513ED0	0x00513ED0	0x00513EEE	30	30	investigation-required-no-evidence	none	none	no closed-world evidence
0x00513EEE	0x00513EEE	0x00513F0C	30	30	investigation-required-no-evidence	none	none	no closed-world evidence
0x00513F0C	0x00513F0C	0x00513F34	40	40	investigation-required-no-evidence	none	none	no closed-world evidence
0x00513F34	0x00513F34	0x00513F92	94	94	investigation-required-no-evidence	none	none	no closed-world evidence
0x00513F92	0x00513F92	0x00513F9C	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x00513F9C	0x00513F9C	0x0051400A	110	110	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051400A	0x0051400A	0x00514026	28	28	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514026	0x00514026	0x0051403C	22	22	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051403C	0x0051403C	0x00514046	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514046	0x00514046	0x00514050	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514050	0x00514050	0x00514070	32	32	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514070	0x00514070	0x005140C6	86	86	investigation-required-no-evidence	none	none	no closed-world evidence
0x005140C6	0x005140C6	0x005140EA	36	36	investigation-required-no-evidence	none	none	no closed-world evidence
0x005140EA	0x005140EA	0x0051411A	48	48	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051411A	0x0051411A	0x00514148	46	46	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514148	0x00514148	0x0051416C	36	36	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051416C	0x0051416C	0x00514178	12	12	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514178	0x00514178	0x00514184	12	12	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514184	0x00514184	0x0051418E	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051418E	0x0051418E	0x00514194	6	6	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514194	0x00514194	0x0051419A	6	6	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051419A	0x0051419A	0x00514238	158	158	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514278	0x00514278	0x005142EE	118	118	investigation-required-no-evidence	none	none	no closed-world evidence
0x005142F0	0x005142F0	0x00514382	146	146	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514384	0x00514384	0x005143D4	80	80	investigation-required-no-evidence	none	none	no closed-world evidence
0x005143D4	0x005143D4	0x005144BA	230	230	investigation-required-no-evidence	none	none	no closed-world evidence
0x005144BA	0x005144BA	0x005144FA	64	64	investigation-required-no-evidence	none	none	no closed-world evidence
0x005144FA	0x005144FA	0x00514504	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514504	0x00514504	0x005147B0	684	684	investigation-required-no-evidence	none	none	no closed-world evidence
0x005147B0	0x005147B0	0x00514846	150	150	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514846	0x00514846	0x00514AEC	678	678	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514AEC	0x00514AEC	0x00514B76	138	138	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514B7C	0x00514B7C	0x00514CF2	374	374	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514CF2	0x00514CF2	0x00514D00	14	14	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514D00	0x00514D00	0x00514D2C	44	44	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514D2C	0x00514D2C	0x00514D92	102	102	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514D98	0x00514D98	0x00514E0A	114	114	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514E0C	0x00514E0C	0x00514E50	68	68	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514E50	0x00514E50	0x00514EBA	106	106	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514EBC	0x00514EBC	0x00514F34	120	120	investigation-required-no-evidence	none	none	no closed-world evidence
0x00514F3C	0x00514F3C	0x00563954	322072	0	rejected-oversized-envelope	analyzer-artifact	high	envelope exceeds the 16,384-byte trust cap; mixed data region
0x00514F60	0x00514F60	0x00515046	230	230	investigation-required-no-evidence	none	none	no closed-world evidence
0x00515048	0x00515048	0x00515096	78	78	investigation-required-no-evidence	none	none	no closed-world evidence
0x00515096	0x00515096	0x005150EA	84	84	investigation-required-no-evidence	none	none	no closed-world evidence
0x005150EA	0x005150EA	0x0051510E	36	36	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051510E	0x0051510E	0x00515136	40	40	investigation-required-no-evidence	none	none	no closed-world evidence
0x00515136	0x00515136	0x00515146	16	16	investigation-required-no-evidence	none	none	no closed-world evidence
0x00515148	0x00515148	0x0051520C	196	196	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051520C	0x0051520C	0x005152FE	242	242	investigation-required-no-evidence	none	none	no closed-world evidence
0x00515304	0x00515304	0x005155D6	722	722	investigation-required-no-evidence	none	none	references peripheral registers
0x005155D6	0x005155D6	0x005155DC	6	6	investigation-required-no-evidence	none	none	no closed-world evidence
0x005155DC	0x005155DC	0x005155E4	8	8	investigation-required-no-evidence	none	none	no closed-world evidence
0x005155E4	0x005155E4	0x0051562E	74	74	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051562E	0x0051562E	0x00515634	6	6	investigation-required-no-evidence	none	none	no closed-world evidence
0x00515634	0x00515634	0x00515640	12	12	investigation-required-no-evidence	none	none	no closed-world evidence
0x00515640	0x00515640	0x0051564C	12	12	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051564C	0x0051564C	0x0051565C	16	16	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051565C	0x0051565C	0x0051566C	16	16	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051566C	0x0051566C	0x00515676	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x00515676	0x00515676	0x005156AA	52	52	investigation-required-no-evidence	none	none	no closed-world evidence
0x005156B8	0x005156B8	0x00516B34	5244	5244	investigation-required-no-evidence	none	none	no closed-world evidence
0x00516B34	0x00516B34	0x00516BDE	170	170	investigation-required-no-evidence	none	none	no closed-world evidence
0x00516BDE	0x00516BDE	0x00516C82	164	164	investigation-required-no-evidence	none	none	no closed-world evidence
0x00516C82	0x00516C82	0x00516CF8	118	118	investigation-required-no-evidence	none	none	no closed-world evidence
0x00516CF8	0x00516CF8	0x00516E0A	274	274	investigation-required-no-evidence	none	none	no closed-world evidence
0x00516E0C	0x00516E0C	0x005171EA	990	990	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005171F8	0x005171F8	0x00517788	1424	1424	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0051778C	0x0051778C	0x00517796	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x00517796	0x00517796	0x005177A0	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x005177A4	0x005177A4	0x00517850	172	172	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051785C	0x0051785C	0x005179D0	372	372	investigation-required-no-evidence	none	none	no closed-world evidence
0x005179D0	0x005179D0	0x00517E00	1072	1072	investigation-required-no-evidence	none	none	no closed-world evidence
0x00517E18	0x00517E18	0x00519280	5224	5224	investigation-required-no-evidence	none	none	no closed-world evidence
0x00519290	0x00519290	0x0051A650	5056	5056	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051A660	0x0051A660	0x0051A692	50	50	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051A694	0x0051A694	0x0051A8D6	578	578	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051A8EC	0x0051A8EC	0x0051B116	2090	2090	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051B140	0x0051B140	0x0051B8EA	1962	1962	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051B8F0	0x0051B8F0	0x0051BF74	1668	1668	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051BF7C	0x0051BF7C	0x0051C5E4	1640	1640	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051C5EC	0x0051C5EC	0x0051D2D6	3306	3306	investigation-required-no-evidence	none	none	no closed-world evidence
0x0051D2E0	0x0051D2E0	0x0051F78E	9390	9390	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0051F798	0x0051F798	0x005202D0	2872	2872	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005202EC	0x005202EC	0x005223A2	8374	8374	investigation-required-no-evidence	none	none	references peripheral registers
0x005223A2	0x005223A2	0x005223FA	88	88	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522400	0x00522400	0x005224B6	182	182	investigation-required-no-evidence	none	none	no closed-world evidence
0x005224B6	0x005224B6	0x0052250C	86	86	investigation-required-no-evidence	none	none	no closed-world evidence
0x005225FC	0x005225FC	0x00522602	6	6	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522602	0x00522602	0x0052261A	24	24	investigation-required-no-evidence	none	none	no closed-world evidence
0x0052261A	0x0052261A	0x00522622	8	8	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522622	0x00522622	0x0052262E	12	12	investigation-required-no-evidence	none	none	no closed-world evidence
0x0052262E	0x0052262E	0x0052264E	32	32	investigation-required-no-evidence	none	none	references peripheral registers
0x0052264E	0x0052264E	0x0052266E	32	32	investigation-required-no-evidence	none	none	no closed-world evidence
0x0052266E	0x0052266E	0x005226B2	68	68	investigation-required-no-evidence	none	none	no closed-world evidence
0x005226B2	0x005226B2	0x005226D6	36	36	investigation-required-no-evidence	none	none	no closed-world evidence
0x005226D6	0x005226D6	0x005226E8	18	18	investigation-required-no-evidence	none	none	no closed-world evidence
0x005226E8	0x005226E8	0x00522848	352	352	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522848	0x00522848	0x005228B0	104	104	investigation-required-no-evidence	none	none	no closed-world evidence
0x005228B0	0x005228B0	0x00522916	102	102	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522920	0x00522920	0x0052294C	44	44	investigation-required-no-evidence	none	none	no closed-world evidence
0x0052294C	0x0052294C	0x00522956	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522956	0x00522956	0x00522960	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x0052296A	0x0052296A	0x00522974	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522974	0x00522974	0x00522A16	162	162	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522A16	0x00522A16	0x00522A20	10	10	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522A24	0x00522A24	0x00522AE0	188	188	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522AE0	0x00522AE0	0x00522B30	80	80	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522B30	0x00522B30	0x00522DB4	644	644	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522DB4	0x00522DB4	0x00522E94	224	224	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522E9C	0x00522E9C	0x00522F16	122	122	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522F1C	0x00522F1C	0x00522F4E	50	50	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522F50	0x00522F50	0x00522FB4	100	100	investigation-required-no-evidence	none	none	no closed-world evidence
0x00522FB4	0x00522FB4	0x00523280	716	716	investigation-required-no-evidence	none	none	no closed-world evidence
0x00523284	0x00523284	0x005232C2	62	62	investigation-required-no-evidence	none	none	no closed-world evidence
0x00523304	0x00523304	0x0052330C	8	8	investigation-required-no-evidence	none	none	no closed-world evidence
0x0052330C	0x0052330C	0x00523662	854	854	investigation-required-no-evidence	none	none	no closed-world evidence
0x00523674	0x00523674	0x00523A20	940	940	investigation-required-no-evidence	none	none	no closed-world evidence
0x00523A34	0x00523A34	0x00523A3A	6	6	investigation-required-no-evidence	none	none	no closed-world evidence
0x00523A3A	0x00523A3A	0x00523BEE	436	436	investigation-required-no-evidence	none	none	no closed-world evidence
0x00523BF8	0x00523BF8	0x00523C88	144	144	investigation-required-no-evidence	none	none	no closed-world evidence
0x00523C88	0x00523C88	0x00523CE0	88	88	investigation-required-no-evidence	none	none	no closed-world evidence
0x00523CE0	0x00523CE0	0x00523DBA	218	218	investigation-required-no-evidence	none	none	no closed-world evidence
0x00523DBA	0x00523DBA	0x00523E92	216	216	investigation-required-no-evidence	none	none	no closed-world evidence
