entry,end,size,name,namespace,calling_convention,parameters,return_type,thunk,no_return,external
0x00074ce4,0x00074d01,30,"FUN_00074ce4","Global","unknown",0,"undefined",false,false,false
0x00074d60,0x00074f1b,444,"FUN_00074d60","Global","unknown",0,"undefined",false,false,false
0x00074f20,0x00074f37,24,"FUN_00074f20","Global","unknown",0,"undefined",false,false,false
0x00074f38,0x00075023,236,"FUN_00074f38","Global","unknown",0,"undefined",false,false,false
0x00075038,0x0007e38f,202,"FUN_00075038","Global","unknown",0,"undefined",false,false,false
0x00075074,0x00075099,38,"FUN_00075074","Global","unknown",0,"undefined",false,false,false
0x000750a0,0x000750b7,24,"FUN_000750a0","Global","unknown",0,"undefined",false,false,false
0x000750b8,0x000750e5,46,"FUN_000750b8","Global","unknown",0,"undefined",false,false,false
0x000750e8,0x0007511b,52,"FUN_000750e8","Global","unknown",0,"undefined",false,false,false
0x00075120,0x0007517b,92,"FUN_00075120","Global","unknown",0,"undefined",false,false,false
0x0007517c,0x00075189,14,"FUN_0007517c","Global","unknown",0,"undefined",false,false,false
0x0007518a,0x000751b5,44,"FUN_0007518a","Global","unknown",0,"undefined",false,false,false
0x000751b8,0x00075241,138,"FUN_000751b8","Global","unknown",0,"undefined",false,false,false
0x000753ac,0x000753c5,26,"FUN_000753ac","Global","unknown",0,"undefined",false,false,false
0x000753c6,0x000753f3,46,"FUN_000753c6","Global","unknown",0,"undefined",false,false,false
0x000753f4,0x00075421,46,"FUN_000753f4","Global","unknown",0,"undefined",false,false,false
0x00075422,0x0007544f,46,"FUN_00075422","Global","unknown",0,"undefined",false,false,false
0x00075450,0x000754ab,92,"FUN_00075450","Global","unknown",0,"undefined",false,false,false
0x000754ac,0x000754d9,46,"FUN_000754ac","Global","unknown",0,"undefined",false,false,false
0x000754dc,0x00075503,40,"FUN_000754dc","Global","unknown",0,"undefined",false,false,false
0x00075510,0x0007564d,318,"FUN_00075510","Global","unknown",0,"undefined",false,false,false
0x000756cc,0x000756d9,14,"FUN_000756cc","Global","unknown",0,"undefined",false,false,false
0x000756da,0x00075759,128,"FUN_000756da","Global","unknown",0,"undefined",false,false,false
0x0007575a,0x000757c3,106,"FUN_0007575a","Global","unknown",0,"undefined",false,false,false
0x000757c4,0x000757d1,14,"FUN_000757c4","Global","unknown",0,"undefined",false,false,false
0x000757d2,0x000757eb,26,"FUN_000757d2","Global","unknown",0,"undefined",false,false,false
0x000757ec,0x00075819,46,"FUN_000757ec","Global","unknown",0,"undefined",false,false,false
0x0007581a,0x00075847,46,"FUN_0007581a","Global","unknown",0,"undefined",false,false,false
0x00075848,0x00075875,46,"FUN_00075848","Global","unknown",0,"undefined",false,false,false
0x00075876,0x000758a3,46,"FUN_00075876","Global","unknown",0,"undefined",false,false,false
0x000758a4,0x000758d1,46,"FUN_000758a4","Global","unknown",0,"undefined",false,false,false
0x000758d2,0x000758ff,46,"FUN_000758d2","Global","unknown",0,"undefined",false,false,false
0x00075900,0x0007592d,46,"FUN_00075900","Global","unknown",0,"undefined",false,false,false
0x0007592e,0x0007595b,46,"FUN_0007592e","Global","unknown",0,"undefined",false,false,false
0x0007595c,0x00075989,46,"FUN_0007595c","Global","unknown",0,"undefined",false,false,false
0x0007598a,0x000759b7,46,"FUN_0007598a","Global","unknown",0,"undefined",false,false,false
0x000759b8,0x000759e5,46,"FUN_000759b8","Global","unknown",0,"undefined",false,false,false
0x000759e6,0x000759f3,14,"FUN_000759e6","Global","unknown",0,"undefined",false,false,false
0x000759f4,0x00075a07,20,"FUN_000759f4","Global","unknown",0,"undefined",false,false,false
0x00075a08,0x00075af1,234,"FUN_00075a08","Global","unknown",0,"undefined",false,false,false
0x00075b10,0x00075b19,10,"FUN_00075b10","Global","unknown",0,"undefined",false,false,false
0x00075b20,0x00075c07,232,"FUN_00075b20","Global","unknown",0,"undefined",false,false,false
0x00075ce4,0x00075d79,150,"FUN_00075ce4","Global","unknown",0,"undefined",false,false,false
0x00075d88,0x00075e0b,132,"FUN_00075d88","Global","unknown",0,"undefined",false,false,false
0x00075e1c,0x00075f59,318,"FUN_00075e1c","Global","unknown",0,"undefined",false,false,false
0x00075f64,0x00075ff5,146,"FUN_00075f64","Global","unknown",0,"undefined",false,false,false
0x00076088,0x000760eb,100,"FUN_00076088","Global","unknown",0,"undefined",false,false,false
0x000760ec,0x00076119,46,"FUN_000760ec","Global","unknown",0,"undefined",false,false,false
0x00076120,0x00076173,84,"FUN_00076120","Global","unknown",0,"undefined",false,false,false
0x00076178,0x000761f5,126,"FUN_00076178","Global","unknown",0,"undefined",false,false,false
0x000761f8,0x000763a1,426,"FUN_000761f8","Global","unknown",0,"undefined",false,false,false
0x000763d8,0x000764d1,250,"FUN_000763d8","Global","unknown",0,"undefined",false,false,false
0x000764dc,0x000764fb,32,"FUN_000764dc","Global","unknown",0,"undefined",false,false,false
0x00076500,0x00076501,2,"FUN_00076500","Global","unknown",0,"undefined",false,false,false
0x00076502,0x0007656f,110,"FUN_00076502","Global","unknown",0,"undefined",false,false,false
0x00076570,0x000765db,108,"FUN_00076570","Global","unknown",0,"undefined",false,false,false
0x000765dc,0x000765e3,8,"thunk_FUN_0007803e","Global","unknown",0,"undefined",true,false,false
0x000765e4,0x000766a3,192,"FUN_000765e4","Global","unknown",0,"undefined",false,false,false
0x000766ac,0x00076889,478,"FUN_000766ac","Global","unknown",0,"undefined",false,false,false
0x000768b8,0x00076a43,396,"FUN_000768b8","Global","unknown",0,"undefined",false,false,false
0x00076a44,0x00076a65,34,"FUN_00076a44","Global","unknown",0,"undefined",false,false,false
0x00076a68,0x00076b63,252,"FUN_00076a68","Global","unknown",0,"undefined",false,false,false
0x00076b78,0x00076bdb,100,"FUN_00076b78","Global","unknown",0,"undefined",false,false,false
0x00076bdc,0x000770ad,1234,"FUN_00076bdc","Global","unknown",0,"undefined",false,false,false
0x000770bc,0x00077161,166,"FUN_000770bc","Global","unknown",0,"undefined",false,false,false
0x00077162,0x00077199,56,"FUN_00077162","Global","unknown",0,"undefined",false,false,false
0x0007719c,0x000771a9,14,"FUN_0007719c","Global","unknown",0,"undefined",false,false,false
0x000771b0,0x000771e1,50,"FUN_000771b0","Global","unknown",0,"undefined",false,false,false
0x000771e2,0x00077211,48,"FUN_000771e2","Global","unknown",0,"undefined",false,false,false
0x00077214,0x0007721b,8,"FUN_00077214","Global","unknown",0,"undefined",false,false,false
0x00077220,0x00077239,26,"FUN_00077220","Global","unknown",0,"undefined",false,false,false
0x00077240,0x00077249,10,"FUN_00077240","Global","unknown",0,"undefined",false,false,false
0x000772a8,0x00077335,142,"FUN_000772a8","Global","unknown",0,"undefined",false,false,false
0x00077430,0x00077601,466,"FUN_00077430","Global","unknown",0,"undefined",false,false,false
0x00077764,0x000779b1,590,"FUN_00077764","Global","unknown",0,"undefined",false,false,false
0x00077be0,0x00077c4b,108,"FUN_00077be0","Global","unknown",0,"undefined",false,false,false
0x00077c50,0x00077ca9,90,"FUN_00077c50","Global","unknown",0,"undefined",false,false,false
0x00077ce4,0x00077ce9,34,"FUN_00077ce4","Global","unknown",0,"undefined",false,false,false
0x00077cf0,0x00077cf5,44,"FUN_00077cf0","Global","unknown",0,"undefined",false,false,false
0x00077cfc,0x00077d01,88,"FUN_00077cfc","Global","unknown",0,"undefined",false,false,false
0x00077d08,0x00077d0d,34,"FUN_00077d08","Global","unknown",0,"undefined",false,false,false
0x00077d14,0x00077d19,24,"FUN_00077d14","Global","unknown",0,"undefined",false,false,false
0x00077d20,0x00077d25,40,"FUN_00077d20","Global","unknown",0,"undefined",false,false,false
0x00077d2c,0x00077e25,250,"FUN_00077d2c","Global","unknown",0,"undefined",false,false,false
0x00077e30,0x00077e3b,12,"FUN_00077e30","Global","unknown",0,"undefined",false,false,false
0x00077e3c,0x00077e45,10,"FUN_00077e3c","Global","unknown",0,"undefined",false,false,false
0x00077e48,0x00077e8d,70,"FUN_00077e48","Global","unknown",0,"undefined",false,false,false
0x00077e98,0x00077ee7,80,"FUN_00077e98","Global","unknown",0,"undefined",false,false,false
0x00077f30,0x00077f3f,16,"FUN_00077f30","Global","unknown",0,"undefined",false,false,false
0x00077f40,0x00077f65,38,"FUN_00077f40","Global","unknown",0,"undefined",false,false,false
0x00077f66,0x00077f7b,22,"FUN_00077f66","Global","unknown",0,"undefined",false,false,false
0x00077f7c,0x00077f91,22,"FUN_00077f7c","Global","unknown",0,"undefined",false,false,false
0x00077f92,0x00077fa7,22,"FUN_00077f92","Global","unknown",0,"undefined",false,false,false
0x00077fa8,0x00077fbd,22,"FUN_00077fa8","Global","unknown",0,"undefined",false,false,false
0x00077fbe,0x00077fd3,22,"FUN_00077fbe","Global","unknown",0,"undefined",false,false,false
0x00077fd4,0x00077ff3,32,"FUN_00077fd4","Global","unknown",0,"undefined",false,false,false
0x00077ff4,0x0007803d,74,"FUN_00077ff4","Global","unknown",0,"undefined",false,false,false
0x0007803e,0x00078053,22,"FUN_0007803e","Global","unknown",0,"undefined",false,false,false
0x00078054,0x00078067,20,"FUN_00078054","Global","unknown",0,"undefined",false,false,false
0x00078068,0x000780a5,16,"FUN_00078068","Global","unknown",0,"undefined",false,false,false
0x0007806e,0x000780c5,18,"FUN_0007806e","Global","unknown",0,"undefined",false,false,false
0x00078074,0x00078079,6,"FUN_00078074","Global","unknown",0,"undefined",false,false,false
0x0007807a,0x00078085,12,"FUN_0007807a","Global","unknown",0,"undefined",false,false,false
0x00078086,0x00078091,12,"FUN_00078086","Global","unknown",0,"undefined",false,false,false
0x00078092,0x0007809b,10,"FUN_00078092","Global","unknown",0,"undefined",false,false,false
0x000780a6,0x000780af,10,"FUN_000780a6","Global","unknown",0,"undefined",false,false,false
0x000780b0,0x000780b9,10,"FUN_000780b0","Global","unknown",0,"undefined",false,false,false
0x000780c6,0x000780d1,12,"FUN_000780c6","Global","unknown",0,"undefined",false,false,false
0x000780d2,0x00078115,68,"FUN_000780d2","Global","unknown",0,"undefined",false,false,false
0x00078116,0x00078145,48,"FUN_00078116","Global","unknown",0,"undefined",false,false,false
0x00078146,0x00078175,48,"FUN_00078146","Global","unknown",0,"undefined",false,false,false
0x00078176,0x00078185,16,"FUN_00078176","Global","unknown",0,"undefined",false,false,false
0x00078186,0x000781b1,44,"FUN_00078186","Global","unknown",0,"undefined",false,false,false
0x000781b4,0x00078327,372,"FUN_000781b4","Global","unknown",0,"undefined",false,false,false
0x000783b6,0x000783d9,36,"FUN_000783b6","Global","unknown",0,"undefined",false,false,false
0x000783da,0x0007848f,182,"FUN_000783da","Global","unknown",0,"undefined",false,false,false
0x00078490,0x0007849d,14,"FUN_00078490","Global","unknown",0,"undefined",false,false,false
0x0007849e,0x000784ad,16,"FUN_0007849e","Global","unknown",0,"undefined",false,false,false
0x000784b0,0x000784cb,28,"FUN_000784b0","Global","unknown",0,"undefined",false,false,false
0x000784d0,0x000784eb,28,"FUN_000784d0","Global","unknown",0,"undefined",false,false,false
0x000784f0,0x0007850b,28,"FUN_000784f0","Global","unknown",0,"undefined",false,false,false
0x00078510,0x0007852b,28,"FUN_00078510","Global","unknown",0,"undefined",false,false,false
0x00078530,0x0007854b,28,"FUN_00078530","Global","unknown",0,"undefined",false,false,false
0x00078550,0x0007856b,28,"FUN_00078550","Global","unknown",0,"undefined",false,false,false
0x00078570,0x0007858b,28,"FUN_00078570","Global","unknown",0,"undefined",false,false,false
0x00078590,0x00078659,202,"FUN_00078590","Global","unknown",0,"undefined",false,false,false
0x000788c8,0x00078929,98,"FUN_000788c8","Global","unknown",0,"undefined",false,false,false
0x00078990,0x000789dd,78,"FUN_00078990","Global","unknown",0,"undefined",false,false,false
0x000789e4,0x0007b365,274,"FUN_000789e4","Global","unknown",0,"undefined",false,false,false
0x00078a24,0x00078a31,14,"FUN_00078a24","Global","unknown",0,"undefined",false,false,false
0x00078a32,0x00078a3f,14,"FUN_00078a32","Global","unknown",0,"undefined",false,false,false
0x00078a40,0x00078a59,26,"FUN_00078a40","Global","unknown",0,"undefined",false,false,false
0x00078a5a,0x00078a71,24,"FUN_00078a5a","Global","unknown",0,"undefined",false,false,false
0x00078a72,0x00078c4b,474,"FUN_00078a72","Global","unknown",0,"undefined",false,false,false
0x00078c4c,0x00078c77,44,"FUN_00078c4c","Global","unknown",0,"undefined",false,false,false
0x00078c78,0x00078c7f,8,"FUN_00078c78","Global","unknown",0,"undefined",false,false,false
0x00078dac,0x00078de9,62,"FUN_00078dac","Global","unknown",0,"undefined",false,false,false
0x00078dea,0x00078e1b,50,"FUN_00078dea","Global","unknown",0,"undefined",false,false,false
0x00078e1c,0x00078e4b,48,"FUN_00078e1c","Global","unknown",0,"undefined",false,false,false
0x00078e82,0x00078eb3,50,"FUN_00078e82","Global","unknown",0,"undefined",false,false,false
0x00078eb4,0x00078ee5,50,"FUN_00078eb4","Global","unknown",0,"undefined",false,false,false
0x00078ee6,0x00078f17,50,"FUN_00078ee6","Global","unknown",0,"undefined",false,false,false
0x00078f18,0x00078f49,50,"FUN_00078f18","Global","unknown",0,"undefined",false,false,false
0x00078f4a,0x00078f7b,50,"FUN_00078f4a","Global","unknown",0,"undefined",false,false,false
0x00078f7c,0x00078fad,50,"FUN_00078f7c","Global","unknown",0,"undefined",false,false,false
0x00078fb0,0x00078fdf,48,"FUN_00078fb0","Global","unknown",0,"undefined",false,false,false
0x0007903e,0x0007904f,18,"FUN_0007903e","Global","unknown",0,"undefined",false,false,false
0x00079050,0x00079061,18,"FUN_00079050","Global","unknown",0,"undefined",false,false,false
0x00079062,0x00079073,18,"FUN_00079062","Global","unknown",0,"undefined",false,false,false
0x00079074,0x00079085,18,"FUN_00079074","Global","unknown",0,"undefined",false,false,false
0x00079086,0x00079097,18,"FUN_00079086","Global","unknown",0,"undefined",false,false,false
0x00079098,0x000790a9,18,"FUN_00079098","Global","unknown",0,"undefined",false,false,false
0x000790aa,0x000790bb,18,"FUN_000790aa","Global","unknown",0,"undefined",false,false,false
0x000790bc,0x000790cf,20,"FUN_000790bc","Global","unknown",0,"undefined",false,false,false
0x000790d0,0x000790e3,20,"FUN_000790d0","Global","unknown",0,"undefined",false,false,false
0x000790e4,0x000790f7,20,"FUN_000790e4","Global","unknown",0,"undefined",false,false,false
0x000790f8,0x0007910b,20,"FUN_000790f8","Global","unknown",0,"undefined",false,false,false
0x0007910c,0x0007911f,20,"FUN_0007910c","Global","unknown",0,"undefined",false,false,false
0x00079120,0x0007914f,48,"FUN_00079120","Global","unknown",0,"undefined",false,false,false
0x00079150,0x00079179,40,"FUN_00079150","Global","unknown",0,"undefined",false,false,false
0x0007920c,0x0007921f,20,"FUN_0007920c","Global","unknown",0,"undefined",false,false,false
0x00079220,0x00079233,20,"FUN_00079220","Global","unknown",0,"undefined",false,false,false
0x00079234,0x00079249,22,"FUN_00079234","Global","unknown",0,"undefined",false,false,false
0x00079250,0x00079265,22,"FUN_00079250","Global","unknown",0,"undefined",false,false,false
0x00079288,0x0007929d,22,"FUN_00079288","Global","unknown",0,"undefined",false,false,false
0x000792a4,0x000792b9,22,"FUN_000792a4","Global","unknown",0,"undefined",false,false,false
0x000792c0,0x000792d5,22,"FUN_000792c0","Global","unknown",0,"undefined",false,false,false
0x000792dc,0x000792f1,22,"FUN_000792dc","Global","unknown",0,"undefined",false,false,false
0x000792f8,0x0007930d,22,"FUN_000792f8","Global","unknown",0,"undefined",false,false,false
0x00079314,0x00079329,22,"FUN_00079314","Global","unknown",0,"undefined",false,false,false
0x00079330,0x00079345,22,"FUN_00079330","Global","unknown",0,"undefined",false,false,false
0x0007934c,0x00079361,22,"FUN_0007934c","Global","unknown",0,"undefined",false,false,false
0x00079368,0x0007937d,22,"FUN_00079368","Global","unknown",0,"undefined",false,false,false
0x000793b0,0x000793c5,22,"FUN_000793b0","Global","unknown",0,"undefined",false,false,false
0x000793c6,0x000793db,22,"FUN_000793c6","Global","unknown",0,"undefined",false,false,false
0x000793dc,0x000793f1,22,"FUN_000793dc","Global","unknown",0,"undefined",false,false,false
0x000793f2,0x00079407,22,"FUN_000793f2","Global","unknown",0,"undefined",false,false,false
0x00079408,0x0007941d,22,"FUN_00079408","Global","unknown",0,"undefined",false,false,false
0x0007941e,0x00079433,22,"FUN_0007941e","Global","unknown",0,"undefined",false,false,false
0x00079434,0x00079447,20,"FUN_00079434","Global","unknown",0,"undefined",false,false,false
0x00079448,0x0007945b,20,"FUN_00079448","Global","unknown",0,"undefined",false,false,false
0x0007945c,0x0007946f,20,"FUN_0007945c","Global","unknown",0,"undefined",false,false,false
0x00079470,0x00079483,20,"FUN_00079470","Global","unknown",0,"undefined",false,false,false
0x00079484,0x00079497,20,"FUN_00079484","Global","unknown",0,"undefined",false,false,false
0x00079498,0x000794ab,20,"FUN_00079498","Global","unknown",0,"undefined",false,false,false
0x000794ac,0x000794bf,20,"FUN_000794ac","Global","unknown",0,"undefined",false,false,false
0x000794c0,0x000794d3,20,"FUN_000794c0","Global","unknown",0,"undefined",false,false,false
0x000794d4,0x000794e7,20,"FUN_000794d4","Global","unknown",0,"undefined",false,false,false
0x000794e8,0x000794fb,20,"FUN_000794e8","Global","unknown",0,"undefined",false,false,false
0x000794fc,0x0007950b,16,"FUN_000794fc","Global","unknown",0,"undefined",false,false,false
0x00079510,0x0007951b,12,"FUN_00079510","Global","unknown",0,"undefined",false,false,false
0x00079520,0x0007956d,78,"FUN_00079520","Global","unknown",0,"undefined",false,false,false
0x00079576,0x00079579,4,"thunk_FUN_00036d68","Global","unknown",0,"undefined",true,false,false
0x00079598,0x00079659,194,"FUN_00079598","Global","unknown",0,"undefined",false,false,false
0x0007965c,0x00079685,42,"FUN_0007965c","Global","unknown",0,"undefined",false,false,false
0x0007968c,0x000796a3,24,"FUN_0007968c","Global","unknown",0,"undefined",false,false,false
