image,inventory_source,entry,end,size,recovered_name,provider_family,source_disposition,upstream_symbol,confidence,evidence
application,ghidra_functions_csv,0x0006cc2c,0x0006cc2f,4,FUN_0006cc2c,goodix_gh3x2x_democode_v1_6_drvlib_v4_3_0_0,clean_room_reimplementation_owner_authorized,goodix_primitives_table_ad13c,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x0006cc34,0x0006cc51,30,FUN_0006cc34,goodix_gh3x2x_democode_v1_6_drvlib_v4_3_0_0,clean_room_reimplementation_owner_authorized,goodix_primitives_copy_process_version,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x0006cc60,0x0006ccb7,88,FUN_0006cc60,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X Goodix driver teardown: gated 0x29BBC loop, 0x29C74 frees, sensor-algorithm heap free boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006ccc0,0x0006d097,984,FUN_0006ccc0,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_SPO2/dlCom input diagnostic formatter boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006d204,0x0006d399,406,FUN_0006d204,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X Goodix GH_HR private-context initializer boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006d3c0,0x0006d41f,96,FUN_0006d3c0,goodix_gh3x2x_democode_v1_6_drvlib_v4_3_0_0,use_pinned_upstream,goodix_hba_init_func,high,"Function-level identity with the pinned public Goodix-licensed GH3X2X democode (third-party component goodix-gh3x2x-democode, pebbleos-nonfree gh3x2x/ @ 2c0034a2, democode v1.6 / DrvLib v4.3.0.0, Goodix 5-clause license with clause-4 Goodix-IC use satisfied by the R1 ring) is proven by control-flow, constant, and log-string topology per docs/boundaries/goodix_gh3x2x_candidate-ATTRIBUTION-2026-08.md and docs/boundaries/GOODIX-DEMO-DRIVER-MAPPING-2026-08.md; the R1 body carries a chip-errata register patch absent from public v4.3.0.0 where noted."
application,ghidra_functions_csv,0x0006d424,0x0006d4d7,180,FUN_0006d424,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X heart-rate version builder boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006d51c,0x0006da91,1382,FUN_0006d51c,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X heart-rate algorithm core boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006da9c,0x0006da9f,4,FUN_0006da9c,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_HRV configuration getter boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006daa4,0x0006dac1,30,FUN_0006daa4,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_copy_process_version_v1_1,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x0006dad0,0x0006db4d,126,FUN_0006dad0,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_HRV lifecycle cleanup boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006db58,0x0006db5b,4,thunk_FUN_0006dad0,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_HRV cleanup thunk boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006db5c,0x0006def9,926,FUN_0006db5c,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_HRV lifecycle initializer boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006df14,0x0006df5f,76,FUN_0006df14,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X HRV output wrapper boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006df60,0x0006df99,58,FUN_0006df60,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X HRV version builder boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006dfc8,0x0006dfcb,4,thunk_FUN_0002d460,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_heap_free,high,Owner-authorized clean-room reconstruction of the complete Goodix goodix_mem/GdMem heap core from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_heap/. The C pool uses checked relative offsets and contains no Goodix source or opaque firmware bytes.
application,ghidra_functions_csv,0x0006dfcc,0x0006dfd5,40,FUN_0006dfcc,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_heap_available_bytes,high,Owner-authorized clean-room reconstruction of the complete Goodix goodix_mem/GdMem heap core from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_heap/. The C pool uses checked relative offsets and contains no Goodix source or opaque firmware bytes.
application,ghidra_functions_csv,0x0006dfd6,0x0006e003,124,FUN_0006dfd6,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_heap_initialize,high,Owner-authorized clean-room reconstruction of the complete Goodix goodix_mem/GdMem heap core from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_heap/. The C pool uses checked relative offsets and contains no Goodix source or opaque firmware bytes.
application,ghidra_functions_csv,0x0006e004,0x0006e007,4,thunk_FUN_0002d54c,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_heap_zero_allocate,high,Owner-authorized clean-room reconstruction of the complete Goodix goodix_mem/GdMem heap core from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_heap/. The C pool uses checked relative offsets and contains no Goodix source or opaque firmware bytes.
application,ghidra_functions_csv,0x0006e008,0x0006e531,1294,FUN_0006e008,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_NADT streaming process boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006e540,0x0006e543,4,FUN_0006e540,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_NADT result accessor boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006e548,0x0006e565,30,FUN_0006e548,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_copy_process_version_v1_0,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x0006e574,0x0006e645,210,FUN_0006e574,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_NADT state reset boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006e664,0x00073ff9,712,FUN_0006e664,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_NADT initializer boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006e788,0x0006e805,126,FUN_0006e788,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X NADT version builder boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006e838,0x0006eae1,682,FUN_0006e838,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_NADT preprocessing core boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0006eaf8,0x0006eafb,4,FUN_0006eaf8,goodix_gh3x2x_democode_v1_6_drvlib_v4_3_0_0,clean_room_reimplementation_owner_authorized,goodix_primitives_table_ad160,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x0006eb00,0x0006eb1d,30,FUN_0006eb00,goodix_gh3x2x_democode_v1_6_drvlib_v4_3_0_0,clean_room_reimplementation_owner_authorized,goodix_primitives_copy_preprocess_version,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
